counter_id,date,time,channel_1,channel_2
27,2007-03-29,09,0.0,0.0
27,2007-03-29,10,0.0,0.0
27,2007-03-29,11,0.0,0.0
27,2007-03-29,12,0.0,0.0
27,2007-03-29,13,0.0,0.0
27,2007-03-29,14,0.0,0.0
27,2007-03-29,15,0.0,0.0
27,2007-03-29,16,0.0,0.0
27,2007-03-29,17,0.0,0.0
27,2007-03-29,18,0.0,0.0
27,2007-03-29,19,0.0,0.0
27,2007-03-29,20,0.0,0.0
27,2007-03-29,21,0.0,0.0
27,2007-03-29,22,0.0,0.0
27,2007-03-29,23,0.0,0.0
27,2007-03-30,00,0.0,0.0
27,2007-03-30,01,0.0,0.0
27,2007-03-30,02,0.0,0.0
27,2007-03-30,03,0.0,0.0
27,2007-03-30,04,0.0,0.0
27,2007-03-30,05,0.0,0.0
27,2007-03-30,06,0.0,0.0
27,2007-03-30,07,0.0,0.0
27,2007-03-30,08,0.0,0.0
27,2007-03-30,09,0.0,0.0
27,2007-03-30,10,0.0,0.0
27,2007-03-30,11,0.0,0.0
27,2007-03-30,12,0.0,0.0
27,2007-03-30,13,0.0,0.0
27,2007-03-30,14,0.0,0.0
27,2007-03-30,15,0.0,0.0
27,2007-03-30,16,0.0,0.0
27,2007-03-30,17,0.0,0.0
27,2007-03-30,18,0.0,0.0
27,2007-03-30,19,0.0,0.0
27,2007-03-30,20,0.0,0.0
27,2007-03-30,21,0.0,0.0
27,2007-03-30,22,0.0,0.0
27,2007-03-30,23,0.0,0.0
27,2007-03-31,00,0.0,0.0
27,2007-03-31,01,0.0,0.0
27,2007-03-31,02,0.0,0.0
27,2007-03-31,03,0.0,0.0
27,2007-03-31,04,0.0,0.0
27,2007-03-31,05,0.0,0.0
27,2007-03-31,06,0.0,0.0
27,2007-03-31,07,0.0,0.0
27,2007-03-31,08,0.0,0.0
27,2007-03-31,09,0.0,0.0
27,2007-03-31,10,0.0,0.0
27,2007-03-31,11,0.0,0.0
27,2007-03-31,12,0.0,0.0
